!gaf-version: 2.2
!date-generated:2023-03-28
!generated-by: AgBase

Database	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	DB_Reference	Evidence_Code	With_From	Aspect	DB_Object_Name	DB_Object_Synonyms	DB_Object_Type	Taxon	Date	Assigned_By	Annotation_Extension	Gene_Product_Form_Id
Refseq	XP_018221677.1	XP_018221677.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR011701	P	XP_018221677.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221680.1	XP_018221680.1	enables	GO:0016779	GO_REF:0000002	IEA	InterPro:IPR002934	F	XP_018221680.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221681.1	XP_018221681.1	enables	GO:0003747	GO_REF:0000002	IEA	InterPro:IPR000352	F	XP_018221681.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221681.1	XP_018221681.1	involved_in	GO:0006415	GO_REF:0000002	IEA	InterPro:IPR000352	P	XP_018221681.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221682.1	XP_018221682.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221682.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221682.1	XP_018221682.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221682.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221682.1	XP_018221682.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018221682.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221688.1	XP_018221688.1	involved_in	GO:0006890	GO_REF:0000002	IEA	InterPro:IPR013861	P	XP_018221688.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221688.1	XP_018221688.1	involved_in	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR013861	C	XP_018221688.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221691.1	XP_018221691.1	enables	GO:0022857	GO_REF:0000002	IEA	InterPro:IPR005828	F	XP_018221691.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221691.1	XP_018221691.1	involved_in	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR005828	C	XP_018221691.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221691.1	XP_018221691.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR005828	P	XP_018221691.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221692.1	XP_018221692.1	enables	GO:0003950	GO_REF:0000002	IEA	InterPro:IPR002745	F	XP_018221692.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221693.1	XP_018221693.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR004254	C	XP_018221693.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221694.1	XP_018221694.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221694.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221694.1	XP_018221694.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221694.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221694.1	XP_018221694.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018221694.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221696.1	XP_018221696.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018221696.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221696.1	XP_018221696.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018221696.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221696.1	XP_018221696.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018221696.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221696.1	XP_018221696.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR002305	P	XP_018221696.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221698.1	XP_018221698.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR014017	F	XP_018221698.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221698.1	XP_018221698.1	enables	GO:0016787	GO_REF:0000002	IEA	InterPro:IPR014017	F	XP_018221698.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221699.1	XP_018221699.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003959	F	XP_018221699.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221703.1	XP_018221703.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR007696|InterPro:IPR000432|InterPro:IPR007860|InterPro:IPR007695|InterPro:IPR007861	F	XP_018221703.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221703.1	XP_018221703.1	enables	GO:0030983	GO_REF:0000002	IEA	InterPro:IPR007696|InterPro:IPR000432|InterPro:IPR007861|InterPro:IPR007695|InterPro:IPR007860	F	XP_018221703.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221703.1	XP_018221703.1	involved_in	GO:0006298	GO_REF:0000002	IEA	InterPro:IPR000432|InterPro:IPR007696|InterPro:IPR007695|InterPro:IPR007860|InterPro:IPR007861	P	XP_018221703.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	enables	GO:0000981	GO_REF:0000002	IEA	InterPro:IPR001138	F	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR007219	F	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	enables	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR007219	C	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	enables	GO:0008270	GO_REF:0000002	IEA	InterPro:IPR007219|InterPro:IPR001138	F	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	enables	GO:0042025	GO_REF:0000002	IEA	InterPro:IPR001138	C	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	involved_in	GO:0006351	GO_REF:0000002	IEA	InterPro:IPR007219	P	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221704.1	XP_018221704.1	involved_in	GO:0006355	GO_REF:0000002	IEA	InterPro:IPR001138	P	XP_018221704.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221707.1	XP_018221707.1	enables	GO:0071821	GO_REF:0000002	IEA	InterPro:IPR029003	C	XP_018221707.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221708.1	XP_018221708.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR013149|InterPro:IPR013154	P	XP_018221708.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221709.1	XP_018221709.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR003864	C	XP_018221709.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221712.1	XP_018221712.1	involved_in	GO:0043087	GO_REF:0000002	IEA	InterPro:IPR001936	P	XP_018221712.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221718.1	XP_018221718.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003439	F	XP_018221718.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221718.1	XP_018221718.1	enables	GO:0016887	GO_REF:0000002	IEA	InterPro:IPR003439	F	XP_018221718.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221718.1	XP_018221718.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR013525	C	XP_018221718.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221723.1	XP_018221723.1	enables	GO:0000776	GO_REF:0000002	IEA	InterPro:IPR005549	C	XP_018221723.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221723.1	XP_018221723.1	part_of	GO:0031262	GO_REF:0000002	IEA	InterPro:IPR005549	C	XP_018221723.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221724.1	XP_018221724.1	enables	GO:0070403	GO_REF:0000002	IEA	InterPro:IPR003000	F	XP_018221724.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221725.1	XP_018221725.1	enables	GO:0046983	GO_REF:0000002	IEA	InterPro:IPR011598	F	XP_018221725.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221726.1	XP_018221726.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR006145	F	XP_018221726.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221726.1	XP_018221726.1	enables	GO:0009982	GO_REF:0000002	IEA	InterPro:IPR006145	F	XP_018221726.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221726.1	XP_018221726.1	involved_in	GO:0001522	GO_REF:0000002	IEA	InterPro:IPR006145	P	XP_018221726.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221726.1	XP_018221726.1	involved_in	GO:0009451	GO_REF:0000002	IEA	InterPro:IPR006145	P	XP_018221726.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221728.1	XP_018221728.1	involved_in	GO:0046855	GO_REF:0000002	IEA	InterPro:IPR000760	P	XP_018221728.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221731.1	XP_018221731.1	enables	GO:0000287	GO_REF:0000002	IEA	InterPro:IPR005946	F	XP_018221731.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221731.1	XP_018221731.1	enables	GO:0004749	GO_REF:0000002	IEA	InterPro:IPR005946	F	XP_018221731.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221731.1	XP_018221731.1	involved_in	GO:0009165	GO_REF:0000002	IEA	InterPro:IPR005946	P	XP_018221731.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	enables	GO:0004367	GO_REF:0000002	IEA	InterPro:IPR006109	F	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	enables	GO:0016616	GO_REF:0000002	IEA	InterPro:IPR011128	F	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	enables	GO:0051287	GO_REF:0000002	IEA	InterPro:IPR011128	F	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	involved_in	GO:0005975	GO_REF:0000002	IEA	InterPro:IPR006109	P	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	involved_in	GO:0046168	GO_REF:0000002	IEA	InterPro:IPR011128	P	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221733.1	XP_018221733.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR011128|InterPro:IPR006109	P	XP_018221733.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221734.1	XP_018221734.1	enables	GO:0004055	GO_REF:0000002	IEA	InterPro:IPR001518	F	XP_018221734.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221734.1	XP_018221734.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR001518	F	XP_018221734.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221734.1	XP_018221734.1	involved_in	GO:0006526	GO_REF:0000002	IEA	InterPro:IPR001518	P	XP_018221734.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221740.1	XP_018221740.1	enables	GO:0004014	GO_REF:0000002	IEA	InterPro:IPR001985	F	XP_018221740.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221740.1	XP_018221740.1	involved_in	GO:0006597	GO_REF:0000002	IEA	InterPro:IPR001985	P	XP_018221740.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221740.1	XP_018221740.1	involved_in	GO:0008295	GO_REF:0000002	IEA	InterPro:IPR001985	P	XP_018221740.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221741.1	XP_018221741.1	enables	GO:0003712	GO_REF:0000002	IEA	InterPro:IPR008626	F	XP_018221741.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221741.1	XP_018221741.1	involved_in	GO:0006357	GO_REF:0000002	IEA	InterPro:IPR008626	P	XP_018221741.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221741.1	XP_018221741.1	involved_in	GO:0016592	GO_REF:0000002	IEA	InterPro:IPR008626	C	XP_018221741.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221742.1	XP_018221742.1	enables	GO:0004363	GO_REF:0000002	IEA	InterPro:IPR004887|InterPro:IPR005615	F	XP_018221742.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221742.1	XP_018221742.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR004887|InterPro:IPR005615	F	XP_018221742.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221742.1	XP_018221742.1	involved_in	GO:0006750	GO_REF:0000002	IEA	InterPro:IPR005615|InterPro:IPR004887	P	XP_018221742.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221743.1	XP_018221743.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221743.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221743.1	XP_018221743.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221743.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221743.1	XP_018221743.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018221743.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221745.1	XP_018221745.1	involved_in	GO:0006284	GO_REF:0000002	IEA	InterPro:IPR003265	P	XP_018221745.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221747.1	XP_018221747.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR000504	F	XP_018221747.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221748.1	XP_018221748.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR002222	F	XP_018221748.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221748.1	XP_018221748.1	involved_in	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR002222	C	XP_018221748.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221748.1	XP_018221748.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR002222	P	XP_018221748.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221750.1	XP_018221750.1	involved_in	GO:0005839	GO_REF:0000002	IEA	InterPro:IPR001353	C	XP_018221750.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221750.1	XP_018221750.1	involved_in	GO:0006511	GO_REF:0000002	IEA	InterPro:IPR000426	P	XP_018221750.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221750.1	XP_018221750.1	involved_in	GO:0051603	GO_REF:0000002	IEA	InterPro:IPR001353	P	XP_018221750.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221750.1	XP_018221750.1	part_of	GO:0019773	GO_REF:0000002	IEA	InterPro:IPR000426	C	XP_018221750.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221753.1	XP_018221753.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR020058	F	XP_018221753.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221753.1	XP_018221753.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR020058	F	XP_018221753.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221753.1	XP_018221753.1	involved_in	GO:0043039	GO_REF:0000002	IEA	InterPro:IPR020058	P	XP_018221753.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221755.1	XP_018221755.1	enables	GO:0000774	GO_REF:0000002	IEA	InterPro:IPR031884	F	XP_018221755.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221755.1	XP_018221755.1	involved_in	GO:0005783	GO_REF:0000002	IEA	InterPro:IPR031884	C	XP_018221755.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221757.1	XP_018221757.1	enables	GO:0003700	GO_REF:0000002	IEA	InterPro:IPR004827	F	XP_018221757.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221757.1	XP_018221757.1	involved_in	GO:0005634	GO_REF:0000002	IEA	InterPro:IPR018287	C	XP_018221757.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221757.1	XP_018221757.1	involved_in	GO:0006355	GO_REF:0000002	IEA	InterPro:IPR018287|InterPro:IPR004827	P	XP_018221757.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221759.1	XP_018221759.1	enables	GO:0005741	GO_REF:0000002	IEA	InterPro:IPR013262	C	XP_018221759.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221762.1	XP_018221762.1	enables	GO:0003924	GO_REF:0000002	IEA	InterPro:IPR000795	F	XP_018221762.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221762.1	XP_018221762.1	enables	GO:0005525	GO_REF:0000002	IEA	InterPro:IPR000795	F	XP_018221762.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221763.1	XP_018221763.1	enables	GO:0005737	GO_REF:0000002	IEA	InterPro:IPR007320	C	XP_018221763.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221764.1	XP_018221764.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR001900	F	XP_018221764.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221764.1	XP_018221764.1	enables	GO:0004540	GO_REF:0000002	IEA	InterPro:IPR001900	F	XP_018221764.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221765.1	XP_018221765.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR004841	C	XP_018221765.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221765.1	XP_018221765.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR004841	P	XP_018221765.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221766.1	XP_018221766.1	involved_in	GO:0005886	GO_REF:0000002	IEA	InterPro:IPR009571	C	XP_018221766.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221769.1	XP_018221769.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221769.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221769.1	XP_018221769.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018221769.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221769.1	XP_018221769.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018221769.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221773.1	XP_018221773.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR007125	F	XP_018221773.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221774.1	XP_018221774.1	enables	GO:0004620	GO_REF:0000002	IEA	InterPro:IPR002642	F	XP_018221774.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221774.1	XP_018221774.1	involved_in	GO:0009395	GO_REF:0000002	IEA	InterPro:IPR002642	P	XP_018221774.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221779.1	XP_018221779.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR013500|InterPro:IPR008336	F	XP_018221779.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221779.1	XP_018221779.1	enables	GO:0003917	GO_REF:0000002	IEA	InterPro:IPR008336|InterPro:IPR013500	F	XP_018221779.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221779.1	XP_018221779.1	involved_in	GO:0006265	GO_REF:0000002	IEA	InterPro:IPR013500|InterPro:IPR008336	P	XP_018221779.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221780.1	XP_018221780.1	enables	GO:0046983	GO_REF:0000002	IEA	InterPro:IPR009025	F	XP_018221780.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221780.1	XP_018221780.1	involved_in	GO:0006351	GO_REF:0000002	IEA	InterPro:IPR009025	P	XP_018221780.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221781.1	XP_018221781.1	involved_in	GO:0006355	GO_REF:0000002	IEA	InterPro:IPR003822	P	XP_018221781.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221782.1	XP_018221782.1	enables	GO:0016409	GO_REF:0000002	IEA	InterPro:IPR001594	F	XP_018221782.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221783.1	XP_018221783.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR004254	C	XP_018221783.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221784.1	XP_018221784.1	enables	GO:0019901	GO_REF:0000002	IEA	InterPro:IPR013922	F	XP_018221784.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221784.1	XP_018221784.1	involved_in	GO:0000079	GO_REF:0000002	IEA	InterPro:IPR013922	P	XP_018221784.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221785.1	XP_018221785.1	enables	GO:0000176	GO_REF:0000002	IEA	InterPro:IPR012588	C	XP_018221785.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221785.1	XP_018221785.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR002121|InterPro:IPR002562	F	XP_018221785.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221785.1	XP_018221785.1	enables	GO:0008408	GO_REF:0000002	IEA	InterPro:IPR002562	F	XP_018221785.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221785.1	XP_018221785.1	involved_in	GO:0006139	GO_REF:0000002	IEA	InterPro:IPR002562	P	XP_018221785.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221785.1	XP_018221785.1	involved_in	GO:0006396	GO_REF:0000002	IEA	InterPro:IPR012588	P	XP_018221785.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221786.1	XP_018221786.1	enables	GO:0016758	GO_REF:0000002	IEA	InterPro:IPR004856	F	XP_018221786.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221786.1	XP_018221786.1	involved_in	GO:0005789	GO_REF:0000002	IEA	InterPro:IPR004856	C	XP_018221786.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221787.1	XP_018221787.1	enables	GO:0008236	GO_REF:0000002	IEA	InterPro:IPR000209	F	XP_018221787.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221787.1	XP_018221787.1	involved_in	GO:0006508	GO_REF:0000002	IEA	InterPro:IPR000209	P	XP_018221787.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221788.1	XP_018221788.1	enables	GO:0032040	GO_REF:0000002	IEA	InterPro:IPR006984	C	XP_018221788.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221789.1	XP_018221789.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR012308	F	XP_018221789.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221789.1	XP_018221789.1	enables	GO:0003910	GO_REF:0000002	IEA	InterPro:IPR012308|InterPro:IPR012310	F	XP_018221789.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221789.1	XP_018221789.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR012310	F	XP_018221789.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221789.1	XP_018221789.1	involved_in	GO:0006281	GO_REF:0000002	IEA	InterPro:IPR012308|InterPro:IPR012310	P	XP_018221789.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221789.1	XP_018221789.1	involved_in	GO:0006310	GO_REF:0000002	IEA	InterPro:IPR012310|InterPro:IPR012308	P	XP_018221789.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003439|InterPro:IPR010929	F	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR010929	C	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	enables	GO:0016887	GO_REF:0000002	IEA	InterPro:IPR003439	F	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	enables	GO:0042626	GO_REF:0000002	IEA	InterPro:IPR010929	F	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR013525	C	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221795.1	XP_018221795.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR010929	P	XP_018221795.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221797.1	XP_018221797.1	enables	GO:0000159	GO_REF:0000002	IEA	InterPro:IPR002554	C	XP_018221797.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221797.1	XP_018221797.1	enables	GO:0019888	GO_REF:0000002	IEA	InterPro:IPR002554	F	XP_018221797.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221797.1	XP_018221797.1	involved_in	GO:0007165	GO_REF:0000002	IEA	InterPro:IPR002554	P	XP_018221797.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221799.1	XP_018221799.1	involved_in	GO:0000959	GO_REF:0000002	IEA	InterPro:IPR013943	P	XP_018221799.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221799.1	XP_018221799.1	involved_in	GO:0005739	GO_REF:0000002	IEA	InterPro:IPR013943	C	XP_018221799.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221801.1	XP_018221801.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR000504	F	XP_018221801.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221805.1	XP_018221805.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018221805.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221805.1	XP_018221805.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR004365	F	XP_018221805.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221805.1	XP_018221805.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018221805.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221805.1	XP_018221805.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018221805.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018221805.1	XP_018221805.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR004364	P	XP_018221805.1		protein	taxon:1080349	20230328	AgBase		
